holding_party_assignment_reference,holding_reference,party_reference,role_kind,bounded_scope,as_of
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0656,PUGLIAOLIVE-HOLDING-0656,PUGLIAOLIVE-MEMBER-0656,current_steward,PUGLIAOLIVE-HOLDING-0656,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0657,PUGLIAOLIVE-HOLDING-0657,PUGLIAOLIVE-MEMBER-0657,current_steward,PUGLIAOLIVE-HOLDING-0657,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0658,PUGLIAOLIVE-HOLDING-0658,PUGLIAOLIVE-MEMBER-0658,current_steward,PUGLIAOLIVE-HOLDING-0658,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0659,PUGLIAOLIVE-HOLDING-0659,PUGLIAOLIVE-MEMBER-0659,current_steward,PUGLIAOLIVE-HOLDING-0659,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0660,PUGLIAOLIVE-HOLDING-0660,PUGLIAOLIVE-MEMBER-0660,current_steward,PUGLIAOLIVE-HOLDING-0660,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0661,PUGLIAOLIVE-HOLDING-0661,PUGLIAOLIVE-MEMBER-0661,current_steward,PUGLIAOLIVE-HOLDING-0661,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0662,PUGLIAOLIVE-HOLDING-0662,PUGLIAOLIVE-MEMBER-0662,current_steward,PUGLIAOLIVE-HOLDING-0662,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0663,PUGLIAOLIVE-HOLDING-0663,PUGLIAOLIVE-MEMBER-0663,current_steward,PUGLIAOLIVE-HOLDING-0663,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0664,PUGLIAOLIVE-HOLDING-0664,PUGLIAOLIVE-MEMBER-0664,current_steward,PUGLIAOLIVE-HOLDING-0664,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0665,PUGLIAOLIVE-HOLDING-0665,PUGLIAOLIVE-MEMBER-0665,current_steward,PUGLIAOLIVE-HOLDING-0665,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0666,PUGLIAOLIVE-HOLDING-0666,PUGLIAOLIVE-MEMBER-0666,current_steward,PUGLIAOLIVE-HOLDING-0666,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0667,PUGLIAOLIVE-HOLDING-0667,PUGLIAOLIVE-MEMBER-0667,current_steward,PUGLIAOLIVE-HOLDING-0667,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0668,PUGLIAOLIVE-HOLDING-0668,PUGLIAOLIVE-MEMBER-0668,current_steward,PUGLIAOLIVE-HOLDING-0668,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0669,PUGLIAOLIVE-HOLDING-0669,PUGLIAOLIVE-MEMBER-0669,current_steward,PUGLIAOLIVE-HOLDING-0669,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0670,PUGLIAOLIVE-HOLDING-0670,PUGLIAOLIVE-MEMBER-0670,current_steward,PUGLIAOLIVE-HOLDING-0670,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0671,PUGLIAOLIVE-HOLDING-0671,PUGLIAOLIVE-MEMBER-0671,current_steward,PUGLIAOLIVE-HOLDING-0671,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0672,PUGLIAOLIVE-HOLDING-0672,PUGLIAOLIVE-MEMBER-0672,current_steward,PUGLIAOLIVE-HOLDING-0672,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0673,PUGLIAOLIVE-HOLDING-0673,PUGLIAOLIVE-MEMBER-0673,current_steward,PUGLIAOLIVE-HOLDING-0673,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0674,PUGLIAOLIVE-HOLDING-0674,PUGLIAOLIVE-MEMBER-0674,current_steward,PUGLIAOLIVE-HOLDING-0674,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0675,PUGLIAOLIVE-HOLDING-0675,PUGLIAOLIVE-MEMBER-0675,current_steward,PUGLIAOLIVE-HOLDING-0675,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0676,PUGLIAOLIVE-HOLDING-0676,PUGLIAOLIVE-MEMBER-0676,current_steward,PUGLIAOLIVE-HOLDING-0676,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0677,PUGLIAOLIVE-HOLDING-0677,PUGLIAOLIVE-MEMBER-0677,current_steward,PUGLIAOLIVE-HOLDING-0677,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0678,PUGLIAOLIVE-HOLDING-0678,PUGLIAOLIVE-MEMBER-0678,current_steward,PUGLIAOLIVE-HOLDING-0678,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0679,PUGLIAOLIVE-HOLDING-0679,PUGLIAOLIVE-MEMBER-0679,current_steward,PUGLIAOLIVE-HOLDING-0679,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0680,PUGLIAOLIVE-HOLDING-0680,PUGLIAOLIVE-MEMBER-0680,current_steward,PUGLIAOLIVE-HOLDING-0680,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0681,PUGLIAOLIVE-HOLDING-0681,PUGLIAOLIVE-MEMBER-0681,current_steward,PUGLIAOLIVE-HOLDING-0681,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0682,PUGLIAOLIVE-HOLDING-0682,PUGLIAOLIVE-MEMBER-0682,current_steward,PUGLIAOLIVE-HOLDING-0682,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0683,PUGLIAOLIVE-HOLDING-0683,PUGLIAOLIVE-MEMBER-0683,current_steward,PUGLIAOLIVE-HOLDING-0683,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0684,PUGLIAOLIVE-HOLDING-0684,PUGLIAOLIVE-MEMBER-0684,current_steward,PUGLIAOLIVE-HOLDING-0684,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0685,PUGLIAOLIVE-HOLDING-0685,PUGLIAOLIVE-MEMBER-0685,current_steward,PUGLIAOLIVE-HOLDING-0685,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0686,PUGLIAOLIVE-HOLDING-0686,PUGLIAOLIVE-MEMBER-0686,current_steward,PUGLIAOLIVE-HOLDING-0686,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0687,PUGLIAOLIVE-HOLDING-0687,PUGLIAOLIVE-MEMBER-0687,current_steward,PUGLIAOLIVE-HOLDING-0687,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0688,PUGLIAOLIVE-HOLDING-0688,PUGLIAOLIVE-MEMBER-0688,current_steward,PUGLIAOLIVE-HOLDING-0688,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0689,PUGLIAOLIVE-HOLDING-0689,PUGLIAOLIVE-MEMBER-0689,current_steward,PUGLIAOLIVE-HOLDING-0689,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0690,PUGLIAOLIVE-HOLDING-0690,PUGLIAOLIVE-MEMBER-0690,current_steward,PUGLIAOLIVE-HOLDING-0690,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0691,PUGLIAOLIVE-HOLDING-0691,PUGLIAOLIVE-MEMBER-0691,current_steward,PUGLIAOLIVE-HOLDING-0691,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0692,PUGLIAOLIVE-HOLDING-0692,PUGLIAOLIVE-MEMBER-0692,current_steward,PUGLIAOLIVE-HOLDING-0692,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0693,PUGLIAOLIVE-HOLDING-0693,PUGLIAOLIVE-MEMBER-0693,current_steward,PUGLIAOLIVE-HOLDING-0693,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0694,PUGLIAOLIVE-HOLDING-0694,PUGLIAOLIVE-MEMBER-0694,current_steward,PUGLIAOLIVE-HOLDING-0694,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0695,PUGLIAOLIVE-HOLDING-0695,PUGLIAOLIVE-MEMBER-0695,current_steward,PUGLIAOLIVE-HOLDING-0695,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0696,PUGLIAOLIVE-HOLDING-0696,PUGLIAOLIVE-MEMBER-0696,current_steward,PUGLIAOLIVE-HOLDING-0696,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0697,PUGLIAOLIVE-HOLDING-0697,PUGLIAOLIVE-MEMBER-0697,current_steward,PUGLIAOLIVE-HOLDING-0697,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0698,PUGLIAOLIVE-HOLDING-0698,PUGLIAOLIVE-MEMBER-0698,current_steward,PUGLIAOLIVE-HOLDING-0698,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0699,PUGLIAOLIVE-HOLDING-0699,PUGLIAOLIVE-MEMBER-0699,current_steward,PUGLIAOLIVE-HOLDING-0699,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0700,PUGLIAOLIVE-HOLDING-0700,PUGLIAOLIVE-MEMBER-0700,current_steward,PUGLIAOLIVE-HOLDING-0700,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0701,PUGLIAOLIVE-HOLDING-0701,PUGLIAOLIVE-MEMBER-0701,current_steward,PUGLIAOLIVE-HOLDING-0701,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0702,PUGLIAOLIVE-HOLDING-0702,PUGLIAOLIVE-MEMBER-0702,current_steward,PUGLIAOLIVE-HOLDING-0702,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0703,PUGLIAOLIVE-HOLDING-0703,PUGLIAOLIVE-MEMBER-0703,current_steward,PUGLIAOLIVE-HOLDING-0703,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0704,PUGLIAOLIVE-HOLDING-0704,PUGLIAOLIVE-MEMBER-0704,current_steward,PUGLIAOLIVE-HOLDING-0704,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0705,PUGLIAOLIVE-HOLDING-0705,PUGLIAOLIVE-MEMBER-0705,current_steward,PUGLIAOLIVE-HOLDING-0705,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0706,PUGLIAOLIVE-HOLDING-0706,PUGLIAOLIVE-MEMBER-0706,current_steward,PUGLIAOLIVE-HOLDING-0706,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0707,PUGLIAOLIVE-HOLDING-0707,PUGLIAOLIVE-MEMBER-0707,current_steward,PUGLIAOLIVE-HOLDING-0707,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0708,PUGLIAOLIVE-HOLDING-0708,PUGLIAOLIVE-MEMBER-0708,current_steward,PUGLIAOLIVE-HOLDING-0708,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0709,PUGLIAOLIVE-HOLDING-0709,PUGLIAOLIVE-MEMBER-0709,current_steward,PUGLIAOLIVE-HOLDING-0709,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0710,PUGLIAOLIVE-HOLDING-0710,PUGLIAOLIVE-MEMBER-0710,current_steward,PUGLIAOLIVE-HOLDING-0710,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0711,PUGLIAOLIVE-HOLDING-0711,PUGLIAOLIVE-MEMBER-0711,current_steward,PUGLIAOLIVE-HOLDING-0711,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0712,PUGLIAOLIVE-HOLDING-0712,PUGLIAOLIVE-MEMBER-0712,current_steward,PUGLIAOLIVE-HOLDING-0712,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0713,PUGLIAOLIVE-HOLDING-0713,PUGLIAOLIVE-MEMBER-0713,current_steward,PUGLIAOLIVE-HOLDING-0713,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0714,PUGLIAOLIVE-HOLDING-0714,PUGLIAOLIVE-MEMBER-0714,current_steward,PUGLIAOLIVE-HOLDING-0714,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0715,PUGLIAOLIVE-HOLDING-0715,PUGLIAOLIVE-MEMBER-0715,current_steward,PUGLIAOLIVE-HOLDING-0715,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0716,PUGLIAOLIVE-HOLDING-0716,PUGLIAOLIVE-MEMBER-0716,current_steward,PUGLIAOLIVE-HOLDING-0716,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0717,PUGLIAOLIVE-HOLDING-0717,PUGLIAOLIVE-MEMBER-0717,current_steward,PUGLIAOLIVE-HOLDING-0717,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0718,PUGLIAOLIVE-HOLDING-0718,PUGLIAOLIVE-MEMBER-0718,current_steward,PUGLIAOLIVE-HOLDING-0718,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0719,PUGLIAOLIVE-HOLDING-0719,PUGLIAOLIVE-MEMBER-0719,current_steward,PUGLIAOLIVE-HOLDING-0719,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0720,PUGLIAOLIVE-HOLDING-0720,PUGLIAOLIVE-MEMBER-0720,current_steward,PUGLIAOLIVE-HOLDING-0720,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0721,PUGLIAOLIVE-HOLDING-0721,PUGLIAOLIVE-MEMBER-0721,current_steward,PUGLIAOLIVE-HOLDING-0721,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0722,PUGLIAOLIVE-HOLDING-0722,PUGLIAOLIVE-MEMBER-0722,current_steward,PUGLIAOLIVE-HOLDING-0722,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0723,PUGLIAOLIVE-HOLDING-0723,PUGLIAOLIVE-MEMBER-0723,current_steward,PUGLIAOLIVE-HOLDING-0723,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0724,PUGLIAOLIVE-HOLDING-0724,PUGLIAOLIVE-MEMBER-0724,current_steward,PUGLIAOLIVE-HOLDING-0724,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0725,PUGLIAOLIVE-HOLDING-0725,PUGLIAOLIVE-MEMBER-0725,current_steward,PUGLIAOLIVE-HOLDING-0725,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0726,PUGLIAOLIVE-HOLDING-0726,PUGLIAOLIVE-MEMBER-0726,current_steward,PUGLIAOLIVE-HOLDING-0726,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0727,PUGLIAOLIVE-HOLDING-0727,PUGLIAOLIVE-MEMBER-0727,current_steward,PUGLIAOLIVE-HOLDING-0727,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0728,PUGLIAOLIVE-HOLDING-0728,PUGLIAOLIVE-MEMBER-0728,current_steward,PUGLIAOLIVE-HOLDING-0728,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0729,PUGLIAOLIVE-HOLDING-0729,PUGLIAOLIVE-MEMBER-0729,current_steward,PUGLIAOLIVE-HOLDING-0729,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0730,PUGLIAOLIVE-HOLDING-0730,PUGLIAOLIVE-MEMBER-0730,current_steward,PUGLIAOLIVE-HOLDING-0730,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0731,PUGLIAOLIVE-HOLDING-0731,PUGLIAOLIVE-MEMBER-0731,current_steward,PUGLIAOLIVE-HOLDING-0731,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0732,PUGLIAOLIVE-HOLDING-0732,PUGLIAOLIVE-MEMBER-0732,current_steward,PUGLIAOLIVE-HOLDING-0732,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0733,PUGLIAOLIVE-HOLDING-0733,PUGLIAOLIVE-MEMBER-0733,current_steward,PUGLIAOLIVE-HOLDING-0733,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0734,PUGLIAOLIVE-HOLDING-0734,PUGLIAOLIVE-MEMBER-0734,current_steward,PUGLIAOLIVE-HOLDING-0734,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0735,PUGLIAOLIVE-HOLDING-0735,PUGLIAOLIVE-MEMBER-0735,current_steward,PUGLIAOLIVE-HOLDING-0735,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0736,PUGLIAOLIVE-HOLDING-0736,PUGLIAOLIVE-MEMBER-0736,current_steward,PUGLIAOLIVE-HOLDING-0736,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0737,PUGLIAOLIVE-HOLDING-0737,PUGLIAOLIVE-MEMBER-0737,current_steward,PUGLIAOLIVE-HOLDING-0737,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0738,PUGLIAOLIVE-HOLDING-0738,PUGLIAOLIVE-MEMBER-0738,current_steward,PUGLIAOLIVE-HOLDING-0738,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0739,PUGLIAOLIVE-HOLDING-0739,PUGLIAOLIVE-MEMBER-0739,current_steward,PUGLIAOLIVE-HOLDING-0739,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0740,PUGLIAOLIVE-HOLDING-0740,PUGLIAOLIVE-MEMBER-0740,current_steward,PUGLIAOLIVE-HOLDING-0740,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0741,PUGLIAOLIVE-HOLDING-0741,PUGLIAOLIVE-MEMBER-0741,current_steward,PUGLIAOLIVE-HOLDING-0741,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0742,PUGLIAOLIVE-HOLDING-0742,PUGLIAOLIVE-MEMBER-0742,current_steward,PUGLIAOLIVE-HOLDING-0742,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0743,PUGLIAOLIVE-HOLDING-0743,PUGLIAOLIVE-MEMBER-0743,current_steward,PUGLIAOLIVE-HOLDING-0743,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0744,PUGLIAOLIVE-HOLDING-0744,PUGLIAOLIVE-MEMBER-0744,current_steward,PUGLIAOLIVE-HOLDING-0744,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0745,PUGLIAOLIVE-HOLDING-0745,PUGLIAOLIVE-MEMBER-0745,current_steward,PUGLIAOLIVE-HOLDING-0745,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0746,PUGLIAOLIVE-HOLDING-0746,PUGLIAOLIVE-MEMBER-0746,current_steward,PUGLIAOLIVE-HOLDING-0746,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0747,PUGLIAOLIVE-HOLDING-0747,PUGLIAOLIVE-MEMBER-0747,current_steward,PUGLIAOLIVE-HOLDING-0747,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0748,PUGLIAOLIVE-HOLDING-0748,PUGLIAOLIVE-MEMBER-0748,current_steward,PUGLIAOLIVE-HOLDING-0748,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0749,PUGLIAOLIVE-HOLDING-0749,PUGLIAOLIVE-MEMBER-0749,current_steward,PUGLIAOLIVE-HOLDING-0749,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0750,PUGLIAOLIVE-HOLDING-0750,PUGLIAOLIVE-MEMBER-0750,current_steward,PUGLIAOLIVE-HOLDING-0750,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0751,PUGLIAOLIVE-HOLDING-0751,PUGLIAOLIVE-MEMBER-0246,current_steward,PUGLIAOLIVE-HOLDING-0751,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0752,PUGLIAOLIVE-HOLDING-0752,PUGLIAOLIVE-MEMBER-0580,current_steward,PUGLIAOLIVE-HOLDING-0752,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0753,PUGLIAOLIVE-HOLDING-0753,PUGLIAOLIVE-MEMBER-0089,current_steward,PUGLIAOLIVE-HOLDING-0753,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0754,PUGLIAOLIVE-HOLDING-0754,PUGLIAOLIVE-MEMBER-0197,current_steward,PUGLIAOLIVE-HOLDING-0754,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0755,PUGLIAOLIVE-HOLDING-0755,PUGLIAOLIVE-MEMBER-0287,current_steward,PUGLIAOLIVE-HOLDING-0755,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0756,PUGLIAOLIVE-HOLDING-0756,PUGLIAOLIVE-MEMBER-0353,current_steward,PUGLIAOLIVE-HOLDING-0756,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0757,PUGLIAOLIVE-HOLDING-0757,PUGLIAOLIVE-MEMBER-0652,current_steward,PUGLIAOLIVE-HOLDING-0757,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0758,PUGLIAOLIVE-HOLDING-0758,PUGLIAOLIVE-MEMBER-0733,current_steward,PUGLIAOLIVE-HOLDING-0758,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0759,PUGLIAOLIVE-HOLDING-0759,PUGLIAOLIVE-MEMBER-0748,current_steward,PUGLIAOLIVE-HOLDING-0759,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0760,PUGLIAOLIVE-HOLDING-0760,PUGLIAOLIVE-MEMBER-0608,current_steward,PUGLIAOLIVE-HOLDING-0760,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0761,PUGLIAOLIVE-HOLDING-0761,PUGLIAOLIVE-MEMBER-0266,current_steward,PUGLIAOLIVE-HOLDING-0761,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0762,PUGLIAOLIVE-HOLDING-0762,PUGLIAOLIVE-MEMBER-0303,current_steward,PUGLIAOLIVE-HOLDING-0762,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0763,PUGLIAOLIVE-HOLDING-0763,PUGLIAOLIVE-MEMBER-0336,current_steward,PUGLIAOLIVE-HOLDING-0763,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0764,PUGLIAOLIVE-HOLDING-0764,PUGLIAOLIVE-MEMBER-0489,current_steward,PUGLIAOLIVE-HOLDING-0764,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0765,PUGLIAOLIVE-HOLDING-0765,PUGLIAOLIVE-MEMBER-0614,current_steward,PUGLIAOLIVE-HOLDING-0765,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0766,PUGLIAOLIVE-HOLDING-0766,PUGLIAOLIVE-MEMBER-0731,current_steward,PUGLIAOLIVE-HOLDING-0766,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0767,PUGLIAOLIVE-HOLDING-0767,PUGLIAOLIVE-MEMBER-0618,current_steward,PUGLIAOLIVE-HOLDING-0767,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0768,PUGLIAOLIVE-HOLDING-0768,PUGLIAOLIVE-MEMBER-0282,current_steward,PUGLIAOLIVE-HOLDING-0768,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0769,PUGLIAOLIVE-HOLDING-0769,PUGLIAOLIVE-MEMBER-0703,current_steward,PUGLIAOLIVE-HOLDING-0769,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0770,PUGLIAOLIVE-HOLDING-0770,PUGLIAOLIVE-MEMBER-0653,current_steward,PUGLIAOLIVE-HOLDING-0770,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0771,PUGLIAOLIVE-HOLDING-0771,PUGLIAOLIVE-MEMBER-0557,current_steward,PUGLIAOLIVE-HOLDING-0771,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0772,PUGLIAOLIVE-HOLDING-0772,PUGLIAOLIVE-MEMBER-0021,current_steward,PUGLIAOLIVE-HOLDING-0772,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0773,PUGLIAOLIVE-HOLDING-0773,PUGLIAOLIVE-MEMBER-0068,current_steward,PUGLIAOLIVE-HOLDING-0773,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0774,PUGLIAOLIVE-HOLDING-0774,PUGLIAOLIVE-MEMBER-0090,current_steward,PUGLIAOLIVE-HOLDING-0774,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0775,PUGLIAOLIVE-HOLDING-0775,PUGLIAOLIVE-MEMBER-0040,current_steward,PUGLIAOLIVE-HOLDING-0775,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0776,PUGLIAOLIVE-HOLDING-0776,PUGLIAOLIVE-MEMBER-0267,current_steward,PUGLIAOLIVE-HOLDING-0776,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0777,PUGLIAOLIVE-HOLDING-0777,PUGLIAOLIVE-MEMBER-0084,current_steward,PUGLIAOLIVE-HOLDING-0777,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0778,PUGLIAOLIVE-HOLDING-0778,PUGLIAOLIVE-MEMBER-0680,current_steward,PUGLIAOLIVE-HOLDING-0778,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0779,PUGLIAOLIVE-HOLDING-0779,PUGLIAOLIVE-MEMBER-0139,current_steward,PUGLIAOLIVE-HOLDING-0779,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0780,PUGLIAOLIVE-HOLDING-0780,PUGLIAOLIVE-MEMBER-0724,current_steward,PUGLIAOLIVE-HOLDING-0780,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0781,PUGLIAOLIVE-HOLDING-0781,PUGLIAOLIVE-MEMBER-0454,current_steward,PUGLIAOLIVE-HOLDING-0781,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0782,PUGLIAOLIVE-HOLDING-0782,PUGLIAOLIVE-MEMBER-0334,current_steward,PUGLIAOLIVE-HOLDING-0782,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0783,PUGLIAOLIVE-HOLDING-0783,PUGLIAOLIVE-MEMBER-0309,current_steward,PUGLIAOLIVE-HOLDING-0783,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0784,PUGLIAOLIVE-HOLDING-0784,PUGLIAOLIVE-MEMBER-0398,current_steward,PUGLIAOLIVE-HOLDING-0784,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0785,PUGLIAOLIVE-HOLDING-0785,PUGLIAOLIVE-MEMBER-0647,current_steward,PUGLIAOLIVE-HOLDING-0785,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0786,PUGLIAOLIVE-HOLDING-0786,PUGLIAOLIVE-MEMBER-0324,current_steward,PUGLIAOLIVE-HOLDING-0786,2026-08-24
